NCM;Categoria;Descri????o;IPI;In??cio da Vig??ncia;Fim da Vig??ncia;uTrib;Descri????o da uTrib;GTIN Produ????o;GTIN Homologa????o;Observa????o
90142090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90142090 - OUTS.INSTR.APAR.NAV.A??R.,ESPAC.EXC.B??SSOLAS;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90148010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90148010 - SOND.AC??ST./ULTRA-SONS (ECOB.SONAR,SEMELH.);5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90148090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90148090 - OUTS.APARELH.E INSTRUMENTOS P/NAVEGA????O;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90149000;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90149000 - PARTS/ACESS.P/INSTRUMS./APARS.P/NAVEGA????O;5;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90151000;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90151000 - TEL??METROS;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90152010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90152010 - TEODOLITOS,TAQUE??M.SIST.LEIT.PRIS.MICR??METRO;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90152090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90152090 - OUTROS TEODOLITOS E TAQUE??METROS;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90153000;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90153000 - N??VEIS;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90154000;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90154000 - INSTRUMENTOS E APARELHOS DE FOTOGRAMETRIA;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90158010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90158010 - MOLINETES HIDROM??TRICOS;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90158090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90158090 - OUTS.INSTR. E APARS.D/GEOD??SIA.,TOPOGR.,ETC.;5;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90159010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90159010 - PART/ACESS.D/INSTRUM./APAR.D/FOTOGRAMETRIA;5;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90159090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90159090 - PARTES/ACESS.D/INSTRUM./APRS.D/GEOD??SIA,ETC.;5;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90160010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90160010 - BALAN??AS SENS??VEIS A PESOS ?? SUPER.A 0,2 MG;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90160090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90160090 - BALAN??AS SENS.A 0.2MG;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90171010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90171010 - MESAS E M??Q.DE DESENHAR MMO AUTOM??TICAS;15;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90171090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90171090 - OUTS.MESAS E M??QUINAS DE DESENHAR;15;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90172000;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90172000 - OUTS.INSTR.DESENHO,TRA??ADO OU DE C??LCULO;15;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90173010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90173010 - MICR??METROS;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90173020;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90173020 - PAQU??METROS;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90173090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90173090 - OUTROS CALIBRES E SEMELHANTES;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90178010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90178010 - METROS;15;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90178090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90178090 - OUTS.INST.DESENHO,TRA??.C??LC.MED.DIST.MANUAL;15;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90179010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90179010 - PART.ACESS.D/MESAS/M??Q.DESENHAR AUTOM??T.;15;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90179090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90179090 - PART./ACESS.DE OUTS.INSTR.DE DESEN.,MED.,ETC.;15;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90181100;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181100 - ELETROCARDI??GRAFOS;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181210;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181210 - EC??GRAFOS COM AN??LISE ESPECTRAL DOPPLER;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181290;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181290 - OUTS.APAR.D/DIAG.P/VARREDURA ULTRA-S??NICA;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181300;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181300 - APAR.D/DIAGN??STICO P/VISUAL.D/RESS.MAGN??TICA;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181410;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181410 - #SCANER# D/TOMOGRAFIA P/EMISS??O D/POS??TRONS;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181420;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181420 - C??MARAS GAMA;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181490;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181490 - OUTROS APARELHOS DE CINTILOGRAFIA;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181910;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181910 - ENDOSC??PIOS;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181920;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181920 - AUDI??METROS;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181980;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181980 - OUTROS APARELHOS DE ELETRODIAGN??STICO;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90181990;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90181990 - PARTES D/APARELHOS D/ELETRODIAGN??STICO;2;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90182010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90182010 - APS.D/ULTRAV./INFRAV.P/CIR.C??RNEA, A LASER;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90182020;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90182020 - OUTS.APAR.P/TRAT.BUCAL,QUE OPEREM P/LASER;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90182090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90182090 - OUTS.APARS.D/RAIOS ULTRAVIOLETA OU INFRAV.;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90183111;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183111 - SERINGAS PL??ST.MESMO C/AGULHA CAP<=2CM3;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183119;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183119 - OUTS.SERINGAS PL??STICAS,MESMO C/AGULHAS;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183190;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183190 - OUTS.SERINGAS,MESMO C/AGULHAS;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183211;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183211 - AGULHAS TUBULARES DE METAL,GENGIVAIS;8;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90183212;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183212 - AGULHAS TUB.MET.,A??O-CROM.-N??QUEL,BISEL TRIF.;8;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90183213;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183213 - Agulhas ponta de l??pis, do tipo das utilizadas em anestesia epidural ou raquidiana;;01/01/2020;;KG;QUILOGRAMA;01/01/2020;01/12/2019;
90183219;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183219 - OUTS.AGULHAS TUBULARES DE METAL;8;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90183220;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183220 - AGULHAS PARA SUTURAS;8;01/01/2016;;KG;QUILOGRAMA;11/03/2019;01/10/2018;
90183910;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183910 - QUALQUER OUTRA AGULHA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183921;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183921 - SONDAS,CATETERES,C??NULAS DE BORRACHA;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183922;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183922 - CATETERES D/PVC P/EMBOLECTOMIA ARTERIAL;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183923;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183923 - CATETERES D/PVC P/TERMODILUI????O;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183924;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183924 - CATETERES INTRS.,D/POLIUR.OU SOPOL.D/(ETFE);0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183929;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183929 - OUTS.SONDAS,CATETERES E C??NULAS;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183930;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183930 - LANCETAS P/VACINA????O E CAUT??RIOS;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183991;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183991 - ARTIGO P/FISTOLA ARTERIOV.CONT.AGULHA,BASE,ETC;0;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90183999;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90183999 - OUTS. SERINGA, AGULHAS, CATET. CAN. INST. SEMELH.;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184100;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184100 - APAR.DENT.D/BROCAR C/OUTS EQUIP.DENT??RIOS;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90184911;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184911 - BROCAS CARBONETO TUNGST??NIO P/DENTISTA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184912;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184912 - BROCAS P/ODONTOLOGIA, DE A??O-VAN??DIO;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184919;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184919 - QUALQUER OUTRA BROCA PARA DENTISTA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184920;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184920 - LIMAS P/ODONTOLOGIA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184940;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184940 - INSTR.P/ODONT.P/PROJ.CIN??TICA D/PART??CULAS;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184991;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184991 - AP.P/DESEN./CONSTR.PE??A CER??M.DENT.COMPUT.;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90184999;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90184999 - OUTS.INSTRUMENTOS E APARS.P/ODONTOLOGIA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;
90185010;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90185010 - MICROSC??PIOS BINOCS.UTILS.EM CIRURG.OFTALM.;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
90185090;INSTRUMENTOS E APARELHOS DE ??PTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECIS??O INSTRUMENTOS E APARELHOS M??DICO-CIR??RGICOS SUAS PARTES E ACESS??RIOS;90185090 - OUTS.INSTRUMENTOS E APARS.P/OFTALMOLOGIA;8;01/01/2016;;UN;UNIDADE;11/03/2019;01/10/2018;Revertido pela NT 2016.001 v1.30
